CardImageURLs:	
Pir/A6_-_Espionage_Training_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/A6_-_Espionage_Training_Pir.jpg
Pir/A6_-_Gaia_Separation_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/A6_-_Gaia_Separation_Pir.jpg
Pir/A6_-_Hostile_Terrain_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/A6_-_Hostile_Terrain_Pir.jpg
NE/A6_-_Mental_Anguish_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/A6_-_Mental_Anguish_NE.jpg
UE/A6_-_Mental_Anguish_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A6_-_Mental_Anguish_UE.jpg
AT/A6_-_Officers_Saber_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/A6_-_Officers_Saber_AT.jpg
PE/A6_-_Omniscience_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/A6_-_Omniscience_PE.jpg
UE/A6_-_Omniscience_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A6_-_Omniscience_UE.jpg
Pir/A6_-_Pirate_Currency_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/A6_-_Pirate_Currency_Pir.jpg
NE/A6_-_Promotion_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/A6_-_Promotion_NE.jpg
PoM/A6_-_Psionic_Enhancement_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A6_-_Psionic_Enhancement_PoM.jpg
Pro/A6_-_Security_Background_Pro1.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/A6_-_Security_Background_Pro1.jpg
GI/A6_-_Senior_Officer_Training_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/A6_-_Senior_Officer_Training_GI.jpg
CC/A6_-_Soft_Chewy_Center_of_the_Planet_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/A6_-_Soft_Chewy_Center_of_the_Planet_CC.jpg
AT/A6_-_Vektrean_Leadership_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/A6_-_Vektrean_Leadership_AT.jpg
PoM/A7_-_Arduous_Study_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A7_-_Arduous_Study_PoM.jpg
AT/A7_-_Automation_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/A7_-_Automation_AT.jpg
AT/A7_-_Bolaar_Negotiator_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/A7_-_Bolaar_Negotiator_AT.jpg
NE/A7_-_Cyborg_Death_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/A7_-_Cyborg_Death_NE.jpg
Pir/A7_-_Defended_Territory_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/A7_-_Defended_Territory_Pir.jpg
PE/A7_-_Eon_Molting_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/A7_-_Eon_Molting_PE.jpg
UE/A7_-_Eon_Molting_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A7_-_Eon_Molting_UE.jpg
CC/A7_-_Face_Paint_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/A7_-_Face_Paint_CC.jpg
AT/A7_-_Imperial_Clydon_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/A7_-_Imperial_Clydon_AT.jpg
AT/A7_-_Improved_Automaton_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/A7_-_Improved_Automaton_AT.jpg
NE/A7_-_Miscreant_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/A7_-_Miscreant_NE.jpg
UE/A7_-_Miscreant_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A7_-_Miscreant_UE.jpg
GI/A7_-_Personal_Transportation_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/A7_-_Personal_Transportation_GI.jpg
PoM/A7_-_Safe_Haven_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A7_-_Safe_Haven_PoM.jpg
UE/A7_-_Safe_Haven_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A7_-_Safe_Haven_UE.jpg
GI/A7_-_Solar_Disk_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/A7_-_Solar_Disk_GI.jpg
GI/A7_-_Spiritual_Familiar_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/A7_-_Spiritual_Familiar_GI.jpg
Pir/A7_-_Tomb_Of_The_Far_Side_Pharaoh_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/A7_-_Tomb_Of_The_Far_Side_Pharaoh_Pir.jpg
Pir/A7_-_Urbanization_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/A7_-_Urbanization_Pir.jpg
NE/A8_-_Duo-Brain_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/A8_-_Duo-Brain_NE.jpg
UE/A8_-_Duo-Brain_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A8_-_Duo-Brain_UE.jpg
GI/A8_-_Orgon_Seporation_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/A8_-_Orgon_Seporation_GI.jpg
Per/A8_-_Quicksand_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/A8_-_Quicksand_Per.jpg
Per/A8_-_Royal_Indirigan_Tattoo_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/A8_-_Royal_Indirigan_Tattoo_Per.jpg
UE/A8_-_Spiritual_Guidance_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A8_-_Spiritual_Guidance_UE.jpg
TG/A8_-_Time_Lore_TG.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/TG/A8_-_Time_Lore_TG.jpg
UE/A8_-_Time_Lore_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A8_-_Time_Lore_UE.jpg
AT/A8_-_Vektrean_Loyalty_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/A8_-_Vektrean_Loyalty_AT.jpg
Pir/A8_-_White_Nobelium_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/A8_-_White_Nobelium_Pir.jpg
NE/A9_-_Accidental_Evolution_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/A9_-_Accidental_Evolution_NE.jpg
Per/A9_-_Antimatter_Equivalent_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/A9_-_Antimatter_Equivalent_Per.jpg
PE/A9_-_Dragon_Automaton_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/A9_-_Dragon_Automaton_PE.jpg
UE/A9_-_Dragon_Automaton_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A9_-_Dragon_Automaton_UE.jpg
UE/A10_-_Artificial_Landmass_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/A10_-_Artificial_Landmass_UE.jpg
NE/A10_-_Avatar_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/A10_-_Avatar_NE.jpg
Pro/A10_-_Heavy_Artillery_Pro0.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/A10_-_Heavy_Artillery_Pro0.jpg
Per/A10_-_Rebel_Leader_Per.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Per/A10_-_Rebel_Leader_Per.jpg
NE/A10_-_Techno-Sorcerer_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/A10_-_Techno-Sorcerer_NE.jpg
Pro/A10_-_Urban_Influence_Pro0.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/A10_-_Urban_Influence_Pro0.jpg
PoM/A2_-_Filarian_Infester_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A2_-_Filarian_Infester_PoM.jpg
PoM/A4_-_Filarian_Infester_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A4_-_Filarian_Infester_PoM.jpg
PoM/A5_-_Filarian_Mind_Lord_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A5_-_Filarian_Mind_Lord_PoM.jpg
PoM/A6_-_Filarian_Infester_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A6_-_Filarian_Infester_PoM.jpg
PoM/A7_-_Filarian_Infester_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A7_-_Filarian_Infester_PoM.jpg
PoM/A7_-_Projected_Infestation_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A7_-_Projected_Infestation_PoM.jpg
PoM/A8_-_Filarian_Infester_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/A8_-_Filarian_Infester_PoM.jpg
Pir/A9_-_Filarian_Overlord_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/A9_-_Filarian_Overlord_Pir.jpg
AT/B1_-_Anti-Starcraft_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/B1_-_Anti-Starcraft_AT.jpg
PE/B1_-_Commercial_Outpost_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B1_-_Commercial_Outpost_PE.jpg
CC/B1_-_Eat_at_Joes_1-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B1_-_Eat_at_Joes_1-4_CC.jpg
CC/B1_-_Eat_at_Joes_2-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B1_-_Eat_at_Joes_2-4_CC.jpg
CC/B1_-_Eat_at_Joes_3-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B1_-_Eat_at_Joes_3-4_CC.jpg
CC/B1_-_Eat_at_Joes_4-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B1_-_Eat_at_Joes_4-4_CC.jpg
CC/O-B1_-_Kenobi_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/O-B1_-_Kenobi_CC.jpg
UE/B1_-_Military_Outpost_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B1_-_Military_Outpost_UE.jpg
PoM/B1_-_Personal_Base_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/B1_-_Personal_Base_PoM.jpg
UE/B1_-_Personal_Base_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B1_-_Personal_Base_UE.jpg
Pir/B1_-_Pirate_Outpost_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/B1_-_Pirate_Outpost_Pir.jpg
AL/B1_-_Planetary_Shield_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/B1_-_Planetary_Shield_AL.jpg
BE/B1_-_Planetary_Shield_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/B1_-_Planetary_Shield_BE.jpg
PE/B1_-_Planetary_Shield_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B1_-_Planetary_Shield_PE.jpg
UE/B1_-_Planetary_Shield_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B1_-_Planetary_Shield_UE.jpg
CC/T-B1-9_-_Vektrean_Asteroid_Outhouse_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/T-B1-9_-_Vektrean_Asteroid_Outhouse_CC.jpg
NE/B2_-_Ancient_Ruins_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/B2_-_Ancient_Ruins_NE.jpg
UE/B2_-_Ancient_Ruins_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B2_-_Ancient_Ruins_UE.jpg
AT/B2_-_Border_Post_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/B2_-_Border_Post_AT.jpg
AL/B2_-_Defensive_Satellites_Left_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/B2_-_Defensive_Satellites_Left_AL.jpg
BE/B2_-_Defensive_Satellites_Left_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/B2_-_Defensive_Satellites_Left_BE.jpg
PE/B2_-_Defensive_Satellites_Left_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B2_-_Defensive_Satellites_Left_PE.jpg
AL/B2_-_Defensive_Satellites_Right_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/B2_-_Defensive_Satellites_Right_AL.jpg
BE/B2_-_Defensive_Satellites_Right_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/B2_-_Defensive_Satellites_Right_BE.jpg
PE/B2_-_Defensive_Satellites_Right_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B2_-_Defensive_Satellites_Right_PE.jpg
UE/B2_-_Defensive_Satellites_Right_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B2_-_Defensive_Satellites_Right_UE.jpg
CC/B2_-_Donut_Shop_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B2_-_Donut_Shop_CC.jpg
Pro/B2_-_Espionage_Platform_Pro1.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/B2_-_Espionage_Platform_Pro1.jpg
PE/B2_-_Fighter_Garrison_1-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B2_-_Fighter_Garrison_1-2_PE.jpg
PE/B2_-_Fighter_Garrison_2-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B2_-_Fighter_Garrison_2-2_PE.jpg
UE/B2_-_Fighter_Garrison_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B2_-_Fighter_Garrison_UE.jpg
AT/B2_-_Freighter_Station_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/B2_-_Freighter_Station_AT.jpg
AT/B-S2_-_Light_Battle_Sled_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/B-S2_-_Light_Battle_Sled_AT.jpg
Pro/B2_-_Planetary_Shield_-_Emergency_Defensive_Base_Pro5.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/B2_-_Planetary_Shield_-_Emergency_Defensive_Base_Pro5.jpg
PoM/B2_-_Psy_Outpost_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/B2_-_Psy_Outpost_PoM.jpg
PoM/B2_-_Warehouse_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/B2_-_Warehouse_PoM.jpg
CC/B3_-_Arduous_Study_1-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B3_-_Arduous_Study_1-4_CC.jpg
CC/B3_-_Arduous_Study_2-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B3_-_Arduous_Study_2-4_CC.jpg
CC/B3_-_Arduous_Study_3-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B3_-_Arduous_Study_3-4_CC.jpg
CC/B3_-_Arduous_Study_4-4_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B3_-_Arduous_Study_4-4_CC.jpg
GI/B3_-_Biodome_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/B3_-_Biodome_GI.jpg
AF/B3_-_Developed_Outpost_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/B3_-_Developed_Outpost_AF.jpg
Pir/B3_-_Electronic_Warfare_Base_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/B3_-_Electronic_Warfare_Base_Pir.jpg
Pir/B3_-_Forgotten_Ruins_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/B3_-_Forgotten_Ruins_Pir.jpg
Pro/B3_-_Frat_House_Pro5.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/B3_-_Frat_House_Pro5.jpg
NE/B3_-_Heavy_Planetary_Shield_NE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/NE/B3_-_Heavy_Planetary_Shield_NE.jpg
UE/B3_-_Heavy_Planetary_Shield_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B3_-_Heavy_Planetary_Shield_UE.jpg
Pir/B3_-_Leopan_Stealth_Satellite_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/B3_-_Leopan_Stealth_Satellite_Pir.jpg
AT/B3_-_Patrol_Ship_Support_Base_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/B3_-_Patrol_Ship_Support_Base_AT.jpg
Pro/B3_-_Planetary_Shield_-_Growing_Civilization_Pro5.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/B3_-_Planetary_Shield_-_Growing_Civilization_Pro5.jpg
PE/B3_-_Power_Generation_Platform_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B3_-_Power_Generation_Platform_PE.jpg
UE/B3_-_Power_Generation_Platform_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B3_-_Power_Generation_Platform_UE.jpg
PoM/B3_-_Psy_Training_Site_PoM.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PoM/B3_-_Psy_Training_Site_PoM.jpg
UE/B3_-_Repair_Skid_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B3_-_Repair_Skid_UE.jpg
PE/B3_-_Repair_Station_1-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B3_-_Repair_Station_1-2_PE.jpg
PE/B3_-_Repair_Station_2-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B3_-_Repair_Station_2-2_PE.jpg
Pro/B3_-_Secret_Research_Base_Pro5.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/B3_-_Secret_Research_Base_Pro5.jpg
AL/B3_-_Space_Station_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/B3_-_Space_Station_AL.jpg
BE/B3_-_Space_Station_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/B3_-_Space_Station_BE.jpg
PE/B3_-_Space_Station_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B3_-_Space_Station_PE.jpg
UE/B3_-_Space_Station_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B3_-_Space_Station_UE.jpg
UE/B3_-_Tufor_Mine_Platform_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B3_-_Tufor_Mine_Platform_UE.jpg
Pir/T-B3_-_Vektrean_Asteroid_Satellite_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/T-B3_-_Vektrean_Asteroid_Satellite_Pir.jpg
GI/B3_-_Weather_Satellite_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/B3_-_Weather_Satellite_GI.jpg
AL/B4_-_Base_Station_AL.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AL/B4_-_Base_Station_AL.jpg
BE/B4_-_Base_Station_BE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/BE/B4_-_Base_Station_BE.jpg
PE/B4_-_Base_Station_1-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B4_-_Base_Station_1-2_PE.jpg
PE/B4_-_Base_Station_2-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B4_-_Base_Station_2-2_PE.jpg
UE/B4_-_Base_Station_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/B4_-_Base_Station_UE.jpg
AT/B-S4_-_Battle_Sled_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/B-S4_-_Battle_Sled_AT.jpg
AT/B4_-_Border_Station_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/B4_-_Border_Station_AT.jpg
AT/B4_-_Espionage_Satellite_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/B4_-_Espionage_Satellite_AT.jpg
GI/B4_-_Flight_School_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/B4_-_Flight_School_GI.jpg
AT/B4_-_Heavy_Weapons_Platform_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/B4_-_Heavy_Weapons_Platform_AT.jpg
CC/B4_-_Home_Base_CC.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/CC/B4_-_Home_Base_CC.jpg
PE/B4_-_Planetary_Phaser_Base_1-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/B4_-_Planetary_Phaser_Base_1-2_PE.jpg
